Main_Specialty_Code,Main_Specialty_Desc,Age_Group,Attendance_Count,Gender
148,Prosthodontics,Unknown,11,Male
149,Surgical Dentistry,Unknown,0,Male
150,Neurosurgery,Unknown,855,Male
160,Plastic Surgery,Unknown,16487,Male
170,Cardiothoracic Surgery,Unknown,299,Male
171,Paediatric Surgery,Unknown,18,Male
180,Emergency Medicine,Unknown,1506,Male
190,Anaesthetics,Unknown,4891,Male
191,Pain Management (Retired 1 April 2004),Unknown,1,Male
192,Intensive Care Medicine,Unknown,66,Male
300,General Internal Medicine,Unknown,83997,Male
301,Gastroenterology,Unknown,5262,Male
302,Endocrinology and Diabetes,Unknown,3697,Male
303,Clinical Haematology,Unknown,25299,Male
304,Clinical Physiology,Unknown,7037,Male
305,Clinical Pharmacology,Unknown,58,Male
310,Audio Vestibular Medicine,Unknown,11141,Male
311,Clinical Genetics,Unknown,24,Male
313,Clinical Immunology,Unknown,59,Male
314,Rehabilitation Medicine,Unknown,1838,Male
315,Palliative Medicine,Unknown,3487,Male
317,Allergy,Unknown,1,Male
320,Cardiology,Unknown,55738,Male
321,Paediatric Cardiology,Unknown,0,Male
325,Sport and Exercise Medicine,Unknown,12,Male
326,Acute Internal Medicine,Unknown,1721,Male
330,Dermatology,Unknown,43355,Male
340,Respiratory Medicine,Unknown,9764,Male
350,Infectious Diseases,Unknown,409,Male
352,Tropical Medicine,Unknown,0,Male
360,Genitourinary Medicine,Unknown,100,Male
361,Renal Medicine,Unknown,9042,Male
370,Medical Oncology,Unknown,6713,Male
371,Nuclear Medicine,Unknown,50,Male
400,Neurology,Unknown,4144,Male
401,Clinical Neurophysiology,Unknown,484,Male
410,Rheumatology,Unknown,3946,Male
420,Paediatrics,Unknown,55,Male
421,Paediatric Neurology,Unknown,0,Male
430,Geriatric Medicine,Unknown,11941,Male
450,Dental Medicine,Unknown,223,Male
451,Special Care Dentistry,Unknown,58,Male
460,Medical Ophthalmology,Unknown,811,Male
499,"Non-UK Provider; specialty function not known, treatment mainly medical",Unknown,0,Male
501,Obstetrics,Unknown,11,Male
502,Gynaecology,Unknown,196,Male
504,Community Sexual and Reproductive Health,Unknown,0,Male
560,Midwifery,Unknown,14,Male
600,General Medical Practice,Unknown,407,Male
601,General Dental Practice,Unknown,0,Male
700,Learning Disability,Unknown,14,Male
710,Adult Mental Illness,Unknown,1241,Male
711,Child and Adolescent Psychiatry,Unknown,32,Male
712,Forensic Psychiatry,Unknown,10,Male
713,Medical Psychotherapy,Unknown,2,Male
715,Old Age Psychiatry,Unknown,4549,Male
800,Clinical Oncology,Unknown,15256,Male
810,Radiology,Unknown,23738,Male
820,General Pathology,Unknown,7,Male
821,Blood Transfusion,Unknown,0,Male
822,Chemical Pathology,Unknown,120,Male
823,Haematology,Unknown,5728,Male
824,Histopathology,Unknown,48,Male
830,Immunopathology,Unknown,6,Male
831,Medical Microbiology and Virology,Unknown,26,Male
833,Medical Microbiology,Unknown,10,Male
834,Medical Virology,Unknown,1,Male
900,Community Medicine,Unknown,7348,Male
901,Occupational Medicine,Unknown,45,Male
902,Community Health Services Dental,Unknown,87,Male
903,Public Health Medicine,Unknown,2,Male
950,Nursing,Unknown,74240,Male
960,Allied Health Professional,Unknown,98075,Male
990,Joint Consultant Clinics (Retired 1 April 2004),Unknown,14,Male
